pix,year,for_age_2008,for_con_2008,for_pro,elev,p2_trend,p2_trend_slope,trend_20yrs,gfc_tsince,gfc_wsum,gfc_csum,delta_for_age_lag3,delta_for_con_lag3,delta_cmi_sm_lag3,delta_dd5_wt_lag3,deltap_for_age_lag3,deltap_for_con_lag3,deltap_cmi_sm_lag3,deltap_dd5_wt_lag3,avg_for_age,avg_for_con,avg_cmi_sm,avg_dd5_wt,min_cmi_sm,min_dd5_wt,max_cmi_sm,max_dd5_wt,delta_for_age_lag2,delta_for_con_lag2,delta_cmi_sm_lag2,delta_dd5_wt_lag2,deltap_for_age_lag2,deltap_for_con_lag2,deltap_cmi_sm_lag2,deltap_dd5_wt_lag2,delta_for_age_lag1,delta_for_con_lag1,delta_cmi_sm_lag1,delta_dd5_wt_lag1,deltap_for_age_lag1,deltap_for_con_lag1,deltap_cmi_sm_lag1,deltap_dd5_wt_lag1,delta_for_age,delta_for_con,delta_cmi_sm,delta_dd5_wt,deltap_for_age,deltap_for_con,deltap_cmi_sm,deltap_dd5_wt,fire,harv,insc,gfc,canlad,abio,count_brk_neg,sum_brk_magnitude_neg,avg_brk_magnitude_neg,count_brk_pos,sum_brk_magnitude_pos,avg_brk_magnitude_pos,cmi_sm_nrange,dd5_wt_nrange,min_cmi_sm_rel,max_cmi_sm_rel,min_dd5_wt_rel,max_dd5_wt_rel,map_nrange,mat_nrange,min_map_rel,max_map_rel,min_mat_rel,max_mat_rel,cmi_sm_cv,dd5_wt_cv,cmi_sm_cqv,dd5_wt_cqv,cmi_sm_nrange30,min_cmi_sm_rel30,max_cmi_sm_rel30,dd5_wt_nrange30,min_dd5_wt_rel30,max_dd5_wt_rel30,map_nrange30,min_map_rel30,max_map_rel30,mat_nrange30,min_mat_rel30,max_mat_rel30,cmi_sm_nrange30_reg,min_cmi_sm_rel30_reg,max_cmi_sm_rel30_reg,dd5_wt_nrange30_reg,min_dd5_wt_rel30_reg,max_dd5_wt_rel30_reg,map_nrange30_reg,min_map_rel30_reg,max_map_rel30_reg,mat_nrange30_reg,min_mat_rel30_reg,max_mat_rel30_reg,cmi_sm_rel30,dd5_wt_rel30,cmi_sm_rel30_reg,dd5_wt_rel30_reg,cmi_sm_rel30p_reg,dd5_wt_rel30p_reg
90114,2008,65.285,76.647,0,372.235,2,-3.3,2,0,0.0,0,-3.07,3.358,20.554,-1.0,-4.491,4.582,-173.686,-0.25,63.778,79.089,-0.446,4.401,-7.138,3.0,8.72,6.007,-2.047,2.238,10.066,-2.0,-3.04,3.008,-747.845,-0.4,-1.024,1.119,6.022,-4.0,-1.544,1.482,223.202,-0.571,-1.396,5.494,-15.858,3.007,-2.138,7.168,-181.858,100.233,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-35.556,0.683,16.004,-19.552,0.682,1.365,0.182,0.453,0.952,1.134,0.768,1.221,13.007,0.232,-1.747,0.111,12.276,-5.526,6.75,1.002,1.0,2.002,0.195,1.019,1.214,0.622,1.055,1.676,7.274,-3.274,4.0,0.802,0.8,1.602,0.196,1.026,1.222,0.558,0.946,1.504,0.84576092147827,1.4009999999999998,1.734,0.651,79.541,17.36
116960,2008,88.205,44.02,1,393.435,2,-3.406,2,0,0.0,0,0.341,-0.444,18.96,-1.0,0.388,-0.999,-151.208,-0.25,88.305,45.142,-1.478,4.243,-9.359,3.0,6.421,6.0,0.228,-0.296,6.83,-2.0,0.259,-0.668,-1669.927,-0.4,0.114,-0.148,4.381,-4.0,0.129,-0.335,214.755,-0.571,-0.179,6.498,-15.78,3.0,-0.203,14.761,-245.756,100.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-10.677,0.707,6.332,-4.344,0.707,1.414,0.161,0.492,0.947,1.109,0.743,1.235,3.65,0.23,-1.534,0.026,9.691,-5.748,3.943,1.0,1.0,2.0,0.172,1.011,1.183,0.673,1.016,1.69,7.239,-4.293,2.945,0.8,0.8,1.6,0.17,0.995,1.165,0.58,0.876,1.457,0.15025345993041994,1.2430000000000003,0.702,0.493,32.202,13.147
116968,2008,,,1,369.719,2,-3.357,2,0,0.0,1,,,18.82,-1.0,,,-146.039,-0.25,,,-1.853,4.4,-9.786,3.0,5.933,6.0,,,6.68,-2.0,,,-894.244,-0.4,,,4.266,-4.0,,,255.909,-0.571,,,-15.719,3.0,,,-264.942,100.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-8.483,0.682,5.281,-3.202,0.682,1.364,0.16,0.466,0.947,1.107,0.757,1.223,2.891,0.232,-1.324,0.111,7.94,-4.943,2.997,1.0,1.0,2.0,0.171,1.009,1.18,0.629,1.023,1.652,7.211,-4.489,2.722,0.8,0.8,1.6,0.167,0.984,1.15,0.563,0.915,1.478,0.1268285961151101,1.4000000000000004,0.327,0.65,15.0,17.333
116990,2008,88.313,58.233,0,364.778,2,-6.384,2,1,24.167,41,-2.742,-1.932,18.616,-1.0,-3.011,-3.211,-140.966,-0.25,86.011,57.685,-2.167,4.4,-10.256,3.0,5.41,6.0,-1.828,-1.288,6.336,-2.0,-2.028,-2.164,-684.233,-0.4,-0.914,-0.644,3.965,-4.0,-1.024,-1.094,274.394,-0.571,-6.022,1.123,-15.666,3.0,-6.819,1.928,-289.575,100.0,,1,0,1,1,0,0,0.0,0.0,0,0.0,0.0,-7.229,0.682,4.733,-2.497,0.682,1.364,0.158,0.473,0.945,1.103,0.758,1.231,2.439,0.232,-1.187,0.111,6.949,-4.549,2.4,1.0,1.0,2.0,0.168,1.007,1.175,0.642,1.028,1.67,7.186,-4.705,2.482,0.8,0.8,1.6,0.162,0.974,1.136,0.576,0.922,1.498,0.08736186790466016,1.4000000000000004,0.013,0.65,0.596,17.333
116991,2008,84.793,61.59,0,366.596,2,-3.307,8,1,2.0,2,-2.659,-3.377,18.614,-1.0,-3.041,-5.198,-141.261,-0.25,82.966,60.373,-2.137,4.375,-10.234,3.0,5.437,6.0,-1.772,-2.251,6.326,-2.0,-2.047,-3.526,-711.586,-0.4,-0.886,-1.126,3.955,-4.0,-1.034,-1.795,266.869,-0.571,-3.813,0.667,-15.671,3.0,-4.497,1.083,-288.229,100.0,,1,0,1,1,0,0,0.0,0.0,0,0.0,0.0,-7.333,0.686,4.789,-2.544,0.686,1.371,0.158,0.468,0.945,1.103,0.757,1.225,2.473,0.23,-1.203,0.099,7.047,-4.602,2.445,1.0,1.0,2.0,0.168,1.007,1.175,0.636,1.027,1.663,7.189,-4.694,2.494,0.8,0.8,1.6,0.162,0.974,1.136,0.568,0.918,1.487,0.08692058372498002,1.375,0.043,0.625,1.972,16.667
51169,2008,87.312,73.697,0,371.692,2,-2.745,2,0,0.0,0,1.528,-0.691,19.642,-1.0,1.781,-0.929,-151.699,-0.25,87.969,73.88,-1.824,3.8,-9.495,3.0,6.694,6.0,1.019,-0.461,7.582,-1.0,1.181,-0.622,-853.829,-0.25,0.509,-0.231,4.659,-3.0,0.586,-0.312,228.943,-0.5,0.229,2.299,-16.189,3.0,0.262,3.12,-241.843,100.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-8.876,0.789,5.206,-3.67,0.789,1.579,0.155,0.477,0.951,1.106,0.75,1.227,2.968,0.307,-1.318,0.143,10.142,-5.948,4.194,1.0,1.0,2.0,0.164,1.004,1.168,0.656,1.031,1.687,7.426,-4.356,3.071,0.8,0.8,1.6,0.162,0.988,1.149,0.554,0.871,1.425,-0.22774898910522,0.7999999999999998,0.356,0.05,16.33,1.333
57417,2008,76.979,70.126,0,278.882,2,-3.209,2,0,0.0,0,-1.069,-2.177,18.6,-1.0,-1.37,-3.011,-126.885,-0.25,76.405,69.619,-3.622,4.2,-11.946,3.0,3.941,6.0,-0.713,-1.452,6.101,-2.0,-0.918,-2.029,-282.454,-0.4,-0.356,-0.726,3.585,-4.0,-0.46,-1.025,1007.022,-0.571,-0.732,1.819,-15.887,3.0,-0.951,2.594,-403.121,100.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-4.386,0.714,3.298,-1.088,0.714,1.429,0.139,0.445,0.951,1.089,0.767,1.212,1.44,0.233,-0.689,0.0,4.885,-3.673,1.212,1.0,1.0,2.0,0.146,1.002,1.148,0.599,1.032,1.631,7.288,-5.48,1.808,0.8,0.8,1.6,0.138,0.947,1.085,0.572,0.985,1.557,-0.36971261215209994,1.2000000000000002,-1.442,0.45,-66.147,12.0
58314,2008,83.62,57.934,0,382.245,2,-4.019,2,3,2.667,13,7.884,10.013,20.175,-1.0,10.41,20.895,-163.665,-0.25,87.953,63.599,-1.088,3.826,-8.331,3.0,7.848,6.0,5.256,6.676,8.683,-1.0,6.707,13.024,-1039.88,-0.25,2.628,3.338,5.239,-4.0,3.245,6.114,200.805,-0.571,5.895,8.298,-16.179,3.0,7.05,14.323,-206.154,100.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-14.87,0.784,7.657,-7.213,0.784,1.568,0.168,0.481,0.95,1.118,0.749,1.229,5.116,0.301,-1.648,0.143,13.465,-6.933,6.531,1.0,1.0,2.0,0.178,1.007,1.185,0.667,1.039,1.705,7.422,-3.822,3.6,0.8,0.8,1.6,0.178,1.003,1.181,0.559,0.871,1.43,0.11357086849212994,0.8260000000000001,1.092,0.076,50.092,2.027
17272,2008,83.85,31.788,0,332.095,2,-4.066,2,1,17.0,17,-2.87,-1.489,19.557,-1.0,-3.31,-4.475,-141.257,-0.25,81.614,31.665,-2.759,3.8,-10.524,3.0,5.712,6.0,-1.913,-0.993,7.422,-1.0,-2.231,-3.029,-434.035,-0.25,-0.957,-0.496,4.431,-3.0,-1.128,-1.536,345.902,-0.5,-5.44,2.366,-16.236,3.0,-6.488,7.443,-284.244,100.0,,0,0,1,1,0,0,0.0,0.0,0,0.0,0.0,-5.885,0.789,3.814,-2.07,0.789,1.579,0.15,0.471,0.949,1.098,0.751,1.222,1.947,0.307,-0.924,0.143,7.189,-4.66,2.529,1.0,1.0,2.0,0.157,0.995,1.152,0.65,1.035,1.685,7.448,-4.828,2.62,0.8,0.8,1.6,0.152,0.962,1.114,0.565,0.9,1.465,-0.50046485328674,0.7999999999999998,-0.579,0.05,-26.56,1.333
101494,2008,86.442,62.925,1,348.466,2,-4.0,2,0,0.0,0,2.143,-5.823,19.584,-1.0,2.542,-8.47,-152.464,-0.25,87.426,60.381,-1.685,4.4,-9.119,3.0,6.739,6.0,1.429,-3.882,8.036,-2.0,1.681,-5.811,-619.584,-0.4,0.714,-1.941,5.06,-4.0,0.833,-2.992,301.37,-0.571,0.638,-1.076,-15.858,3.0,0.738,-1.71,-235.317,100.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-9.411,0.682,5.412,-3.999,0.682,1.364,0.168,0.473,0.951,1.119,0.755,1.227,3.282,0.232,-1.287,0.111,7.948,-4.57,3.378,1.0,1.0,2.0,0.179,1.014,1.193,0.645,1.029,1.674,7.274,-4.183,3.091,0.8,0.8,1.6,0.176,0.999,1.176,0.578,0.923,1.501,0.31024939060211,1.4000000000000004,0.495,0.65,22.706,17.333
101604,2008,70.416,85.986,0,252.948,2,-4.263,8,1,22.0,22,-0.833,0.001,18.243,-1.0,-1.169,0.001,-121.612,-0.25,70.067,86.337,-4.023,4.6,-12.339,3.0,3.242,7.0,-0.556,0.001,5.888,-2.0,-0.783,0.001,-222.525,-0.4,-0.278,0.001,3.534,-4.0,-0.393,0.001,-1210.274,-0.571,-0.08,1.753,-15.581,4.0,-0.114,2.039,-480.598,133.333,,0,1,1,0,0,0,0.0,0.0,0,0.0,0.0,-3.873,0.87,3.067,-0.806,0.652,1.522,0.151,0.433,0.944,1.095,0.768,1.201,1.29,0.295,-0.673,0.111,3.985,-3.156,0.829,1.333,1.0,2.333,0.16,1.002,1.162,0.565,1.001,1.565,7.147,-5.66,1.487,1.067,0.8,1.867,0.15,0.937,1.087,0.58,1.029,1.609,-0.1131906490325898,1.5999999999999996,-1.843,0.85,-84.541,22.667
101605,2008,68.019,84.949,0,252.297,2,-4.453,8,1,2.0,2,-2.311,0.314,18.235,-0.898,-3.286,0.371,-121.348,-0.225,66.745,85.504,-4.047,4.62,-12.371,3.102,3.208,7.0,-1.541,0.209,5.876,-1.898,-2.215,0.247,-220.24,-0.38,-0.77,0.105,3.518,-4.0,-1.119,0.124,-1134.839,-0.563,-1.746,2.143,-15.579,3.898,-2.567,2.523,-485.63,125.661,,0,1,1,0,0,0,0.0,0.0,0,0.0,0.0,-3.85,0.844,3.057,-0.793,0.671,1.515,0.151,0.431,0.945,1.095,0.77,1.2,1.282,0.289,-0.668,0.111,3.96,-3.144,0.815,1.299,1.034,2.333,0.16,1.002,1.162,0.561,1.003,1.564,7.146,-5.675,1.472,1.039,0.827,1.867,0.149,0.937,1.086,0.578,1.032,1.61,-0.11282117080687959,1.62,-1.867,0.87,-85.642,23.2
101606,2008,59.291,84.745,0,247.55,2,-3.559,6,0,0.0,0,-5.199,2.585,18.215,-0.793,-8.062,3.146,-120.533,-0.198,56.916,86.608,-4.138,4.641,-12.469,3.207,3.103,7.0,-3.466,1.724,5.857,-1.793,-5.523,2.077,-212.672,-0.359,-1.733,0.862,3.505,-4.0,-2.84,1.028,-871.891,-0.555,-1.477,4.141,-15.572,3.793,-2.491,4.886,-501.837,118.273,,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,-3.763,0.817,3.013,-0.75,0.691,1.508,0.151,0.418,0.944,1.095,0.781,1.199,1.254,0.282,-0.654,0.111,3.875,-3.103,0.772,1.264,1.069,2.333,0.16,1.002,1.162,0.546,1.022,1.568,7.143,-5.72,1.423,1.011,0.855,1.867,0.149,0.935,1.085,0.562,1.051,1.613,-0.11924885559082021,1.641,-1.958,0.891,-89.817,23.76
90115,2008,69.829,80.787,0,374.549,2,-3.114,2,0,0.0,0,-3.379,3.477,20.55,-1.0,-4.616,4.497,-173.946,-0.25,68.215,83.243,-0.427,4.4,-7.128,3.0,8.736,6.0,-2.253,2.318,10.043,-2.0,-3.126,2.954,-768.401,-0.4,-1.126,1.159,6.015,-4.0,-1.587,1.456,221.058,-0.571,-1.313,5.323,-15.864,3.0,-1.88,6.589,-181.593,100.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-37.152,0.682,16.693,-20.459,0.682,1.364,0.181,0.46,0.952,1.133,0.765,1.225,13.581,0.232,-1.765,0.111,12.54,-5.634,6.906,1.0,1.0,2.0,0.194,1.02,1.214,0.63,1.047,1.676,7.277,-3.27,4.007,0.8,0.8,1.6,0.196,1.027,1.222,0.565,0.939,1.504,0.83806888866425,1.4000000000000004,1.753,0.65,80.413,17.333
135477,2008,91.95,56.843,0,395.337,2,-3.303,2,0,0.0,0,6.246,0.695,18.658,-1.0,7.288,1.238,-150.165,-0.25,95.178,58.114,-1.389,4.4,-9.397,3.0,6.233,6.0,4.164,0.463,6.44,-2.0,4.743,0.821,-3111.111,-0.4,2.082,0.231,4.161,-4.0,2.317,0.408,200.82,-0.571,3.648,4.965,-15.63,3.0,3.967,8.735,-250.762,100.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-11.253,0.682,6.765,-4.487,0.682,1.364,0.165,0.472,0.943,1.108,0.756,1.228,3.855,0.232,-1.594,0.111,9.5,-5.712,3.789,1.0,1.0,2.0,0.177,1.008,1.185,0.64,1.027,1.667,7.17,-4.311,2.859,0.8,0.8,1.6,0.173,0.99,1.163,0.557,0.894,1.451,0.2561948881149301,1.4000000000000004,0.791,0.65,36.284,17.333
26453,2008,68.296,62.788,0,367.172,2,-3.861,2,0,0.0,0,-6.713,-0.619,20.33,-1.0,-8.95,-0.976,-160.255,-0.25,64.276,63.362,-1.481,3.8,-8.657,3.0,7.644,6.0,-4.475,-0.413,8.824,-1.0,-6.149,-0.653,-747.797,-0.25,-2.238,-0.206,5.228,-3.0,-3.173,-0.327,216.391,-0.5,-6.678,4.109,-16.301,3.0,-9.778,6.544,-213.252,100.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-11.007,0.789,5.845,-5.161,0.789,1.579,0.168,0.484,0.947,1.114,0.749,1.233,3.751,0.307,-1.429,0.143,12.249,-6.505,5.744,1.0,1.0,2.0,0.177,0.998,1.175,0.672,1.04,1.712,7.478,-3.971,3.506,0.8,0.8,1.6,0.175,0.989,1.164,0.567,0.878,1.445,-0.15016573047638015,0.7999999999999998,0.699,0.05,32.064,1.333
88238,2008,92.634,67.41,0,257.06,2,-4.29,2,2,2.0,4,-2.569,-1.803,18.406,-1.0,-2.698,-2.605,-123.854,-0.25,90.281,67.15,-3.882,4.6,-12.12,3.0,3.545,7.0,-1.713,-1.202,6.085,-2.0,-1.816,-1.752,-239.567,-0.4,-0.857,-0.601,3.669,-4.0,-0.917,-0.884,-2958.871,-0.571,-6.627,2.308,-15.665,4.0,-7.154,3.424,-441.89,133.333,,1,0,1,1,0,0,0.0,0.0,0,0.0,0.0,-4.035,0.87,3.122,-0.913,0.652,1.522,0.149,0.429,0.946,1.096,0.778,1.207,1.337,0.295,-0.676,0.111,4.222,-3.266,0.955,1.333,1.0,2.333,0.158,1.002,1.16,0.565,1.026,1.592,7.186,-5.56,1.626,1.067,0.8,1.867,0.148,0.941,1.089,0.567,1.029,1.596,-0.17156079483032016,1.5999999999999996,-1.702,0.85,-78.073,22.667
80139,2008,77.378,57.356,0,218.709,2,-8.211,2,2,2.0,4,-2.234,-0.338,17.345,-0.019,-2.806,-0.586,-108.427,-0.005,76.939,57.867,-4.986,5.192,-14.193,3.981,1.348,7.981,-1.489,-0.225,4.337,-1.019,-1.888,-0.391,-145.099,-0.204,-0.745,-0.113,2.145,-4.019,-0.954,-0.197,-269.134,-0.502,2.271,3.23,-15.541,4.0,2.935,5.631,-1152.893,100.477,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-3.117,0.77,2.847,-0.27,0.767,1.537,0.135,0.385,0.938,1.074,0.795,1.179,1.043,0.282,-0.498,0.111,3.361,-3.069,0.292,1.0,0.995,1.995,0.142,0.987,1.129,0.492,1.016,1.508,7.129,-6.511,0.618,1.067,1.062,2.128,0.131,0.91,1.041,0.554,1.145,1.699,-0.3620809898376498,1.1920000000000002,-2.806,1.442,-128.716,38.453
82949,2008,93.68,57.275,0,355.654,2,-3.247,2,0,0.0,0,1.748,-0.065,20.196,-1.0,1.901,-0.113,-163.57,-0.25,94.154,58.258,-1.082,4.4,-8.03,3.0,7.849,6.0,1.165,-0.043,9.302,-2.0,1.259,-0.075,-640.193,-0.4,0.583,-0.022,5.621,-4.0,0.626,-0.038,252.289,-0.571,-1.123,5.045,-15.879,3.0,-1.199,8.808,-202.306,100.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-14.676,0.682,7.421,-7.254,0.682,1.364,0.176,0.45,0.952,1.127,0.77,1.22,5.225,0.232,-1.48,0.111,9.793,-4.953,4.841,1.0,1.0,2.0,0.187,1.015,1.203,0.617,1.056,1.673,7.284,-3.683,3.6,0.8,0.8,1.6,0.186,1.008,1.194,0.555,0.95,1.505,0.5394002370834399,1.4000000000000004,1.098,0.65,50.367,17.333
181867,2008,82.848,44.608,0,295.267,2,-4.796,2,1,5.0,5,2.632,0.664,16.809,0.0,3.281,1.511,-114.137,0.0,84.084,45.555,-3.757,5.2,-12.927,4.0,2.082,8.0,1.755,0.442,3.873,-1.0,2.164,1.001,-216.248,-0.2,0.878,0.221,1.874,-4.0,1.071,0.498,900.962,-0.5,0.919,3.408,-15.009,4.0,1.109,7.64,-720.893,100.0,,0,0,1,1,0,0,0.0,0.0,0,0.0,0.0,-3.995,0.769,3.441,-0.554,0.769,1.538,0.159,0.422,0.926,1.084,0.779,1.201,1.369,0.283,-0.764,0.111,3.766,-3.244,0.522,1.0,1.0,2.0,0.17,0.99,1.16,0.544,1.006,1.55,6.885,-5.93,0.955,1.067,1.067,2.133,0.157,0.919,1.076,0.574,1.061,1.635,0.2283310585021998,1.2000000000000002,-1.577,1.45,-72.339,38.667
62571,2008,79.572,61.962,0,285.544,2,-3.224,2,0,0.0,0,4.059,2.928,18.427,-1.0,5.375,4.96,-125.859,-0.25,81.642,64.041,-3.583,4.2,-12.071,3.0,3.786,6.0,2.706,1.952,5.788,-2.0,3.52,3.253,-289.111,-0.4,1.353,0.976,3.321,-4.0,1.73,1.6,714.194,-0.571,2.228,4.543,-15.857,3.0,2.8,7.332,-418.833,100.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-4.426,0.714,3.369,-1.057,0.714,1.429,0.138,0.441,0.949,1.087,0.767,1.208,1.454,0.233,-0.715,0.0,4.947,-3.766,1.181,1.0,1.0,2.0,0.145,0.999,1.144,0.591,1.028,1.618,7.274,-5.537,1.737,0.8,0.8,1.6,0.137,0.944,1.081,0.566,0.984,1.55,-0.37791782188416034,1.2000000000000002,-1.403,0.45,-64.358,12.0
157278,2008,80.477,67.685,0,240.052,2,-7.899,2,0,0.0,0,-1.542,-1.705,16.396,-1.0,-1.88,-2.457,-102.168,-0.2,79.506,66.933,-5.074,5.6,-14.788,4.0,0.348,9.0,-1.028,-1.137,3.348,-2.0,-1.261,-1.652,-111.6,-0.333,-0.514,-0.569,1.195,-5.0,-0.635,-0.834,-141.086,-0.556,-1.771,-0.351,-15.136,5.0,-2.201,-0.519,-4349.425,125.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-2.983,0.893,2.914,-0.069,0.714,1.607,0.154,0.373,0.921,1.075,0.8,1.174,1.028,0.331,-0.494,0.2,2.924,-2.857,0.067,1.25,1.0,2.25,0.163,0.977,1.141,0.467,1.0,1.467,6.943,-6.783,0.16,1.333,1.067,2.4,0.15,0.898,1.048,0.554,1.187,1.741,0.1025127182006802,1.5999999999999996,-2.894,1.85,-132.752,49.333
159174,2008,88.099,57.579,1,359.4,2,-4.505,2,0,0.0,0,4.456,0.8,17.863,-1.0,5.327,1.409,-134.663,-0.25,90.468,58.952,-2.246,4.6,-10.764,3.0,4.598,7.0,2.97,0.533,5.309,-2.0,3.489,0.934,-746.695,-0.4,1.485,0.267,3.206,-4.0,1.715,0.466,230.316,-0.571,2.933,5.265,-15.362,4.0,3.329,9.144,-334.102,133.333,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-6.84,0.87,4.793,-2.047,0.652,1.522,0.163,0.466,0.935,1.098,0.756,1.222,2.329,0.295,-1.222,0.111,6.082,-4.261,1.82,1.333,1.0,2.333,0.174,1.001,1.175,0.621,1.006,1.627,7.047,-4.938,2.109,1.067,0.8,1.867,0.167,0.959,1.126,0.577,0.935,1.511,0.2799821414947501,1.5999999999999996,-0.066,0.85,-3.028,22.667
96616,2008,73.015,61.991,0,193.533,2,-3.069,2,0,0.0,0,4.591,-1.577,16.962,0.0,6.71,-2.481,-103.087,0.0,75.825,61.816,-5.453,5.2,-14.877,4.0,0.508,8.0,3.06,-1.051,3.924,-1.859,4.374,-1.667,-114.871,-0.317,1.53,-0.526,1.786,-4.859,2.14,-0.841,-139.75,-0.548,4.87,2.28,-15.385,4.0,6.67,3.678,-3028.543,100.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-2.821,0.769,2.728,-0.093,0.769,1.538,0.141,0.368,0.932,1.073,0.803,1.171,0.953,0.283,-0.441,0.111,2.961,-2.863,0.098,1.0,1.0,2.0,0.149,0.98,1.128,0.462,1.009,1.471,7.057,-6.824,0.233,1.067,1.067,2.133,0.136,0.897,1.033,0.554,1.21,1.764,-0.25664513397217004,1.2000000000000002,-3.273,1.45,-150.138,38.667
104692,2008,67.065,77.252,0,262.519,2,-4.25,2,0,0.0,0,-1.581,2.57,18.203,-1.0,-2.303,3.441,-122.02,-0.25,66.476,79.298,-3.928,4.6,-12.289,3.0,3.285,7.0,-1.054,1.713,5.8,-2.0,-1.547,2.268,-230.616,-0.4,-0.527,0.857,3.465,-4.0,-0.78,1.122,-1925.0,-0.571,0.221,5.092,-15.574,4.0,0.33,6.591,-474.094,133.333,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-3.965,0.87,3.129,-0.836,0.652,1.522,0.151,0.436,0.944,1.095,0.776,1.212,1.321,0.295,-0.689,0.111,4.068,-3.21,0.858,1.333,1.0,2.333,0.16,1.002,1.162,0.575,1.023,1.599,7.144,-5.637,1.507,1.067,0.8,1.867,0.15,0.938,1.088,0.578,1.029,1.607,-0.09936907577514997,1.5999999999999996,-1.748,0.85,-80.183,22.667
53049,2008,77.259,73.082,0,358.282,2,-2.702,,0,0.0,0,1.86,-0.112,21.444,-1.0,2.467,-0.153,-187.973,-0.25,78.158,73.662,0.09,4.401,-6.544,3.0,10.036,6.005,1.24,-0.075,11.886,-2.0,1.631,-0.103,-642.486,-0.4,0.62,-0.037,6.622,-5.0,0.809,-0.051,193.966,-0.625,0.777,3.126,-15.884,3.005,1.006,4.277,-158.27,100.167,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,184.222,0.683,-72.711,111.511,0.682,1.364,0.201,0.441,0.944,1.146,0.777,1.218,-67.144,0.232,-2.111,0.111,17.425,-6.877,10.547,1.002,1.0,2.002,0.215,1.009,1.224,0.6,1.057,1.657,7.606,-3.002,4.604,0.801,0.8,1.601,0.219,1.024,1.243,0.554,0.976,1.53,1.041532661914825,1.4009999999999998,2.27,0.651,104.128,17.36
53323,2008,69.922,79.824,0,207.297,2,-4.549,2,0,0.0,0,0.622,3.436,18.331,-1.0,0.898,4.498,-117.221,-0.25,70.567,82.232,-4.661,4.6,-13.101,3.0,2.693,7.0,0.415,2.291,5.818,-2.0,0.597,2.955,-186.176,-0.4,0.207,1.145,3.38,-4.0,0.297,1.455,-491.994,-0.571,1.984,5.164,-15.794,4.0,2.837,6.469,-586.483,133.333,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-3.389,0.87,2.811,-0.578,0.652,1.522,0.137,0.408,0.95,1.087,0.787,1.195,1.114,0.295,-0.505,0.111,3.754,-3.114,0.64,1.333,1.0,2.333,0.144,0.999,1.143,0.531,1.025,1.556,7.245,-6.01,1.235,1.067,0.8,1.867,0.133,0.925,1.059,0.558,1.076,1.634,-0.45367787933349923,1.5999999999999996,-2.481,0.85,-113.807,22.667
49206,2008,76.265,78.401,0,222.222,2,-4.128,2,0,0.0,0,-0.977,2.926,18.439,-1.0,-1.265,3.877,-119.308,-0.25,75.869,80.607,-4.469,4.6,-12.86,3.0,2.984,7.0,-0.652,1.951,5.948,-2.0,-0.848,2.552,-200.675,-0.4,-0.326,0.975,3.476,-4.0,-0.426,1.259,-706.504,-0.571,-0.027,5.174,-15.844,4.0,-0.035,6.599,-530.965,133.333,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-3.545,0.87,2.878,-0.668,0.652,1.522,0.136,0.411,0.951,1.087,0.78,1.191,1.164,0.295,-0.527,0.111,3.949,-3.205,0.744,1.333,1.0,2.333,0.143,1.0,1.143,0.541,1.026,1.567,7.268,-5.899,1.369,1.067,0.8,1.867,0.133,0.929,1.062,0.556,1.056,1.612,-0.45707239532471,1.5999999999999996,-2.289,0.85,-105.0,22.667
